user_id,event_type,event_time,platform,session_id,item_category
TL-0113,complete_listing,2026-01-20T13:00:00.000000,Web,299902,
TL-0400,session_start,2026-01-24T11:00:00.000000,WEB,529575,
TL-0340,search_item,2026-02-11T17:00:00.000000,Android,931047,Laptop
TL-0494,search_item,2026-02-12T13:00:00.000000,WEB,519141,Battery
TL-0324,search_item,2026-02-14T10:00:00.000000,Web,120239,Laptop
TL-0136,search_item,2026-01-21T11:00:00.000000,Web,465338,Battery
TL-0197,session_start,2026-01-31T15:00:00.000000,Web,472740,
TL-0276,search_item,2026-01-28T18:00:00.000000,iOS,489260,Small Appliance
TL-0136,complete_listing,2026-01-16T01:00:00.000000,iOS,427449,
TL-0169,start_listing,2026-01-03T15:00:00.000000,Web,174421,Battery
TL-0120,start_listing,2026-01-19T12:00:00.000000,Android,802288,Phone
TL-0211,session_start,2026-01-14T11:00:00.000000,Android,475223,
TL-0387,session_start,2026-01-15T11:00:00.000000,Web,897352,
TL-0475,session_start,2026-02-10T15:00:00.000000,iOS,917878,
TL-0323,session_start,2026-01-16T23:00:00.000000,Android,314710,
TL-0133,complete_listing,2026-02-03T21:00:00.000000,iOS,451392,
TL-0372,session_start,2026-02-13T15:00:00.000000,Web,501092,
TL-0434,session_start,2026-01-13T10:00:00.000000,Android,852426,
TL-0162,search_item,2026-01-11T03:00:00.000000,WEB,491537,Laptop
TL-0015,search_item,2026-01-13T01:00:00.000000,Web,550251,Phone
TL-0299,complete_listing,2026-01-03T00:00:00.000000,Android,513390,
TL-0408,session_start,2026-01-18T10:00:00.000000,Android,948642,
TL-0341,search_item,2026-02-12T15:00:00.000000,Web,938241,Phone
TL-0342,search_item,2026-01-18T03:00:00.000000,WEB,122123,Laptop
TL-0042,session_start,2026-02-12T02:00:00.000000,Android,151776,
TL-0139,complete_listing,2026-02-09T09:00:00.000000,Web,115859,
TL-0143,complete_listing,2026-01-15T18:00:00.000000,iOS,859564,
TL-0047,search_item,2026-02-14T08:00:00.000000,Android,834170,Laptop
TL-0319,session_start,2026-01-17T01:00:00.000000,iOS,288566,
TL-0068,complete_listing,2026-01-26T06:00:00.000000,iOS,923305,
TL-0204,complete_listing,2026-01-07T06:00:00.000000,iOS,778389,
TL-0490,session_start,2026-01-17T16:00:00.000000,iOS,426504,
TL-0051,search_item,2026-01-09T06:00:00.000000,iOS,179616,Phone
TL-0300,session_start,2026-01-22T13:00:00.000000,iOS,281440,
TL-0471,session_start,2026-01-11T05:00:00.000000,Android,376241,
TL-0143,session_start,2026-02-01T19:00:00.000000,Android,475066,
TL-0426,session_start,2026-01-27T06:00:00.000000,WEB,181413,
TL-0451,session_start,2026-02-02T22:00:00.000000,Web,168469,
TL-0154,session_start,2026-02-14T09:00:00.000000,Web,565777,
TL-0339,session_start,2026-01-27T07:00:00.000000,Web,899089,
TL-0209,complete_listing,2026-01-23T23:00:00.000000,WEB,241967,
TL-0006,start_listing,2026-01-04T13:00:00.000000,Web,574834,Battery
TL-0429,search_item,2026-01-24T04:00:00.000000,Web,590327,Battery
TL-0299,start_listing,2026-02-02T21:00:00.000000,Web,472789,Phone
TL-0080,session_start,2026-02-03T19:00:00.000000,Web,642166,
TL-0134,search_item,2026-01-13T02:00:00.000000,WEB,383293,Laptop
TL-0313,session_start,2026-02-03T11:00:00.000000,iOS,550012,
TL-0388,search_item,2026-01-16T02:00:00.000000,Android,458455,Battery
TL-0455,session_start,2026-01-28T09:00:00.000000,WEB,174247,
TL-0214,start_listing,2026-01-01T15:00:00.000000,iOS,146332,Phone
TL-0075,search_item,2026-01-13T16:00:00.000000,Android,152726,Small Appliance
TL-0279,session_start,2026-01-20T03:00:00.000000,Android,415727,
TL-0055,search_item,2026-01-01T14:00:00.000000,Android,964969,Phone
TL-0271,session_start,2026-01-30T11:00:00.000000,iOS,455528,
TL-0012,search_item,2026-02-02T14:00:00.000000,WEB,579218,Laptop
TL-0437,search_item,2026-02-10T12:00:00.000000,Android,150438,Phone
TL-0433,search_item,2026-02-13T17:00:00.000000,Android,787045,Phone
TL-0214,search_item,2026-01-15T16:00:00.000000,iOS,285473,Laptop
TL-0424,search_item,2026-01-04T04:00:00.000000,iOS,834360,Phone
TL-0274,complete_listing,2026-01-29T02:00:00.000000,Web,616306,
TL-0351,session_start,2026-01-25T00:00:00.000000,Web,914208,
TL-0473,start_listing,2026-01-11T05:00:00.000000,Web,873791,Small Appliance
TL-0049,session_start,2026-01-20T08:00:00.000000,iOS,898606,
TL-0073,search_item,2026-02-03T06:00:00.000000,iOS,866816,Laptop
TL-0186,search_item,2026-01-19T21:00:00.000000,Web,433011,Small Appliance
TL-0279,session_start,2026-01-13T10:00:00.000000,iOS,613615,
TL-0374,session_start,2026-01-11T11:00:00.000000,Android,896998,
TL-0441,search_item,2026-01-12T03:00:00.000000,Web,976830,Laptop
TL-0318,session_start,2026-01-13T09:00:00.000000,Web,735724,
TL-0284,start_listing,2026-01-29T13:00:00.000000,Android,121570,Laptop
TL-0130,search_item,2026-01-13T13:00:00.000000,WEB,483890,Battery
TL-0184,search_item,2026-01-05T04:00:00.000000,WEB,546537,Battery
TL-0098,session_start,2026-01-01T18:00:00.000000,Web,678256,
TL-0083,search_item,2026-02-07T20:00:00.000000,iOS,100154,Small Appliance
TL-0237,complete_listing,2026-01-14T20:00:00.000000,Android,825096,
TL-0397,start_listing,2026-02-04T16:00:00.000000,WEB,764171,Laptop
TL-0195,session_start,2026-01-28T16:00:00.000000,Web,253526,
TL-0377,complete_listing,2026-01-13T11:00:00.000000,Web,703457,
TL-0239,search_item,2026-01-12T19:00:00.000000,WEB,536912,Laptop
TL-0241,session_start,2026-01-08T12:00:00.000000,iOS,508461,
TL-0069,search_item,2026-01-11T17:00:00.000000,iOS,385412,Battery
TL-0017,search_item,2026-02-13T02:00:00.000000,Android,715189,Laptop
TL-0253,session_start,2026-01-14T21:00:00.000000,Android,657944,
TL-0461,start_listing,2026-01-14T14:00:00.000000,WEB,241396,Small Appliance
TL-0407,complete_listing,2026-01-16T21:00:00.000000,Web,194533,
TL-0306,session_start,2026-02-04T08:00:00.000000,WEB,110428,
TL-0284,session_start,2026-01-28T13:00:00.000000,Android,765447,
TL-0344,session_start,2026-01-04T15:00:00.000000,iOS,499320,
TL-0415,session_start,2026-01-20T13:00:00.000000,iOS,576715,
TL-0417,session_start,2026-02-14T20:00:00.000000,iOS,163236,
TL-0314,search_item,2026-01-20T09:00:00.000000,iOS,492978,Laptop
TL-0113,complete_listing,2026-02-13T19:00:00.000000,WEB,229715,
TL-0188,complete_listing,2026-02-04T05:00:00.000000,WEB,504543,
TL-0065,session_start,2026-02-13T05:00:00.000000,Android,561929,
TL-0008,start_listing,2026-01-21T02:00:00.000000,iOS,837773,Laptop
TL-0227,session_start,2026-02-01T12:00:00.000000,Web,640052,
TL-0472,session_start,2026-01-13T05:00:00.000000,WEB,945547,
TL-0463,session_start,2026-01-06T05:00:00.000000,WEB,925244,
TL-0420,session_start,2026-01-30T14:00:00.000000,WEB,415362,
TL-0461,search_item,2026-02-06T19:00:00.000000,WEB,477013,Small Appliance
TL-0112,search_item,2026-01-29T12:00:00.000000,Web,546003,Small Appliance
TL-0303,session_start,2026-02-02T06:00:00.000000,iOS,279305,
TL-0327,search_item,2026-01-14T10:00:00.000000,Web,324759,Phone
TL-0084,search_item,2026-02-12T15:00:00.000000,Web,807739,Laptop
TL-0103,session_start,2026-01-19T03:00:00.000000,Web,251484,
TL-0078,complete_listing,2026-01-22T14:00:00.000000,iOS,693478,
TL-0257,start_listing,2026-01-05T18:00:00.000000,iOS,798012,Phone
TL-0028,session_start,2026-01-31T19:00:00.000000,iOS,921061,
TL-0264,session_start,2026-01-08T01:00:00.000000,Web,574263,
TL-0058,session_start,2026-01-31T14:00:00.000000,Android,496788,
TL-0005,session_start,2026-01-07T04:00:00.000000,Android,262889,
TL-0337,complete_listing,2026-02-09T08:00:00.000000,Android,475492,
TL-0391,search_item,2026-01-24T20:00:00.000000,Android,876435,Battery
TL-0022,start_listing,2026-01-03T05:00:00.000000,Android,537754,Small Appliance
TL-0210,search_item,2026-01-16T10:00:00.000000,iOS,307480,Small Appliance
TL-0384,session_start,2026-02-02T19:00:00.000000,Android,177909,
TL-0129,search_item,2026-02-14T09:00:00.000000,WEB,651866,Battery
TL-0123,search_item,2026-01-31T16:00:00.000000,Web,925656,Laptop
TL-0170,session_start,2026-01-05T08:00:00.000000,WEB,653287,
TL-0103,session_start,2026-01-28T13:00:00.000000,Android,502627,
TL-0311,start_listing,2026-02-10T10:00:00.000000,iOS,927925,Phone
TL-0035,session_start,2026-02-12T01:00:00.000000,Android,196689,
TL-0068,search_item,2026-01-30T22:00:00.000000,Web,895060,Small Appliance
TL-0399,session_start,2026-02-11T10:00:00.000000,WEB,199162,
TL-0441,search_item,2026-01-16T01:00:00.000000,WEB,259758,Phone
TL-0327,start_listing,2026-02-04T12:00:00.000000,Web,992641,Phone
TL-0290,session_start,2026-01-28T20:00:00.000000,iOS,197979,
TL-0114,search_item,2026-01-31T11:00:00.000000,Web,189576,Battery
TL-0292,complete_listing,2026-01-16T05:00:00.000000,iOS,827540,
TL-0054,complete_listing,2026-02-05T13:00:00.000000,Android,752872,
TL-0401,session_start,2026-02-15T12:00:00.000000,Android,530810,
TL-0300,start_listing,2026-02-02T07:00:00.000000,iOS,613048,Phone
TL-0393,session_start,2026-01-13T10:00:00.000000,Web,605097,
TL-0294,session_start,2026-01-31T03:00:00.000000,Web,803276,
TL-0031,search_item,2026-01-04T16:00:00.000000,Android,174992,Laptop
TL-0217,session_start,2026-01-14T09:00:00.000000,Android,771663,
TL-0080,search_item,2026-02-03T20:00:00.000000,Web,550890,Battery
TL-0369,session_start,2026-01-04T18:00:00.000000,WEB,294454,
TL-0464,session_start,2026-01-14T19:00:00.000000,iOS,727124,
TL-0273,session_start,2026-01-23T13:00:00.000000,Android,972244,
TL-0191,start_listing,2026-01-18T11:00:00.000000,Web,602371,Small Appliance
TL-0129,search_item,2026-01-10T09:00:00.000000,WEB,792123,Laptop
TL-0394,start_listing,2026-01-13T06:00:00.000000,WEB,187866,Phone
TL-0482,search_item,2026-01-17T12:00:00.000000,iOS,410449,Phone
TL-0413,search_item,2026-02-05T23:00:00.000000,WEB,173022,Laptop
TL-0395,session_start,2026-02-04T18:00:00.000000,Web,116678,
TL-0245,search_item,2026-01-28T18:00:00.000000,Android,413947,Small Appliance
TL-0136,search_item,2026-01-10T10:00:00.000000,Android,452550,Small Appliance
TL-0460,search_item,2026-01-25T00:00:00.000000,WEB,858398,Phone
TL-0245,start_listing,2026-01-27T06:00:00.000000,Android,384572,Small Appliance
TL-0096,session_start,2026-02-07T16:00:00.000000,iOS,206548,
TL-0070,start_listing,2026-02-06T06:00:00.000000,Web,926662,Phone
TL-0227,session_start,2026-01-29T09:00:00.000000,Web,158171,
TL-0360,start_listing,2026-01-02T02:00:00.000000,Android,285113,Small Appliance
TL-0225,search_item,2026-01-11T23:00:00.000000,WEB,671039,Battery
TL-0290,start_listing,2026-01-28T09:00:00.000000,Android,990789,Battery
TL-0143,start_listing,2026-02-01T02:00:00.000000,WEB,475634,Battery
TL-0270,search_item,2026-01-30T05:00:00.000000,iOS,268932,Phone
TL-0438,search_item,2026-01-23T17:00:00.000000,WEB,309401,Small Appliance
TL-0227,search_item,2026-01-08T03:00:00.000000,Android,445652,Laptop
TL-0089,search_item,2026-01-27T18:00:00.000000,Android,986770,Laptop
TL-0290,start_listing,2026-01-21T08:00:00.000000,Web,518412,Battery
TL-0257,session_start,2026-02-01T10:00:00.000000,Android,566791,
TL-0359,search_item,2026-01-06T20:00:00.000000,Android,706774,Phone
TL-0495,start_listing,2026-01-30T09:00:00.000000,WEB,659061,Laptop
TL-0048,search_item,2026-01-06T13:00:00.000000,Android,387947,Phone
TL-0338,complete_listing,2026-02-09T10:00:00.000000,Web,465911,
TL-0256,session_start,2026-01-23T12:00:00.000000,Web,709358,
TL-0411,complete_listing,2026-02-10T18:00:00.000000,Web,602224,
TL-0031,search_item,2026-01-06T15:00:00.000000,Android,266850,Small Appliance
TL-0263,search_item,2026-02-05T09:00:00.000000,Web,152550,Phone
TL-0103,session_start,2026-01-26T11:00:00.000000,Web,844086,
TL-0413,search_item,2026-01-31T20:00:00.000000,Android,560063,Battery
TL-0461,session_start,2026-02-14T14:00:00.000000,iOS,405186,
TL-0371,session_start,2026-01-07T19:00:00.000000,Android,898639,
TL-0199,start_listing,2026-01-14T09:00:00.000000,Android,191890,Battery
TL-0314,start_listing,2026-01-11T13:00:00.000000,iOS,256074,Phone
TL-0325,session_start,2026-01-13T20:00:00.000000,Web,186139,
TL-0342,session_start,2026-01-20T04:00:00.000000,Android,843838,
TL-0474,start_listing,2026-01-17T19:00:00.000000,Web,813213,Battery
TL-0398,start_listing,2026-02-02T03:00:00.000000,iOS,580626,Battery
TL-0440,search_item,2026-01-18T01:00:00.000000,iOS,922081,Battery
TL-0372,start_listing,2026-02-01T17:00:00.000000,Web,383349,Phone
TL-0251,search_item,2026-01-18T14:00:00.000000,iOS,129856,Small Appliance
TL-0216,session_start,2026-02-01T13:00:00.000000,iOS,944370,
TL-0111,complete_listing,2026-01-25T02:00:00.000000,iOS,900770,
TL-0229,start_listing,2026-01-07T18:00:00.000000,Android,178417,Phone
TL-0400,search_item,2026-01-15T08:00:00.000000,Web,423595,Laptop
TL-0321,search_item,2026-01-01T21:00:00.000000,Android,155519,Battery
TL-0259,session_start,2026-01-30T16:00:00.000000,WEB,397176,
TL-0412,start_listing,2026-02-11T09:00:00.000000,iOS,293123,Phone
TL-0133,start_listing,2026-01-07T17:00:00.000000,Web,390816,Battery
TL-0207,search_item,2026-02-09T06:00:00.000000,Web,594008,Battery
TL-0468,session_start,2026-01-17T10:00:00.000000,Android,295868,
TL-0131,session_start,2026-01-18T16:00:00.000000,WEB,583241,
TL-0064,search_item,2026-01-05T04:00:00.000000,iOS,233917,Phone
TL-0336,session_start,2026-01-26T05:00:00.000000,WEB,169012,
TL-0034,search_item,2026-01-14T12:00:00.000000,Android,484022,Phone
TL-0444,start_listing,2026-01-24T09:00:00.000000,WEB,164865,Small Appliance
TL-0076,session_start,2026-02-03T09:00:00.000000,Android,219938,
TL-0308,complete_listing,2026-02-13T08:00:00.000000,iOS,682319,
TL-0492,session_start,2026-02-15T03:00:00.000000,Web,944075,
TL-0218,search_item,2026-01-17T02:00:00.000000,Web,502916,Phone
TL-0023,session_start,2026-02-06T15:00:00.000000,Web,598719,
TL-0493,search_item,2026-01-20T07:00:00.000000,Android,741986,Small Appliance
TL-0424,session_start,2026-02-01T06:00:00.000000,Android,738913,
TL-0170,complete_listing,2026-01-22T17:00:00.000000,iOS,258956,
TL-0276,start_listing,2026-01-02T06:00:00.000000,Web,736360,Battery
TL-0116,session_start,2026-01-08T10:00:00.000000,iOS,486810,
TL-0263,complete_listing,2026-01-21T04:00:00.000000,iOS,666608,
TL-0045,complete_listing,2026-01-05T13:00:00.000000,Android,112353,
TL-0201,session_start,2026-02-11T08:00:00.000000,Android,227733,
TL-0354,start_listing,2026-02-07T17:00:00.000000,WEB,171380,Laptop
TL-0483,search_item,2026-01-29T00:00:00.000000,WEB,104670,Battery
TL-0225,search_item,2026-02-08T09:00:00.000000,Android,546190,Phone
TL-0034,session_start,2026-01-06T18:00:00.000000,Android,251783,
TL-0322,start_listing,2026-01-01T22:00:00.000000,Android,401792,Laptop
TL-0353,search_item,2026-01-20T10:00:00.000000,Android,411538,Small Appliance
TL-0184,search_item,2026-01-10T22:00:00.000000,Android,988951,Small Appliance
TL-0283,complete_listing,2026-02-05T23:00:00.000000,WEB,210971,
TL-0314,session_start,2026-01-07T07:00:00.000000,Web,975593,
TL-0000,start_listing,2026-01-14T05:00:00.000000,Web,828891,Phone
TL-0021,session_start,2026-01-05T06:00:00.000000,iOS,698429,
TL-0170,session_start,2026-02-08T09:00:00.000000,WEB,752426,
TL-0357,session_start,2026-01-23T12:00:00.000000,WEB,160570,
TL-0433,search_item,2026-01-23T15:00:00.000000,iOS,779594,Battery
TL-0492,search_item,2026-02-12T21:00:00.000000,iOS,356403,Battery
TL-0469,start_listing,2026-01-26T15:00:00.000000,Web,455407,Small Appliance
TL-0058,complete_listing,2026-01-30T21:00:00.000000,iOS,616700,
TL-0304,start_listing,2026-01-12T21:00:00.000000,Web,654483,Small Appliance
TL-0405,search_item,2026-02-15T17:00:00.000000,WEB,597126,Small Appliance
TL-0043,session_start,2026-01-12T06:00:00.000000,iOS,101461,
TL-0286,complete_listing,2026-02-09T08:00:00.000000,iOS,840559,
TL-0143,session_start,2026-02-10T07:00:00.000000,WEB,200495,
TL-0099,search_item,2026-01-19T01:00:00.000000,iOS,878772,Laptop
TL-0131,complete_listing,2026-01-19T15:00:00.000000,WEB,322455,
TL-0200,complete_listing,2026-01-13T22:00:00.000000,WEB,874618,
TL-0145,session_start,2026-02-06T00:00:00.000000,WEB,500158,
TL-0273,start_listing,2026-01-27T19:00:00.000000,WEB,159058,Laptop
TL-0380,session_start,2026-01-14T11:00:00.000000,Android,689611,
TL-0318,session_start,2026-01-06T11:00:00.000000,WEB,196901,
TL-0128,session_start,2026-01-14T19:00:00.000000,Web,169413,
TL-0105,search_item,2026-01-13T20:00:00.000000,Android,312708,Small Appliance
TL-0166,search_item,2026-01-06T12:00:00.000000,WEB,216061,Battery
TL-0269,start_listing,2026-02-11T15:00:00.000000,iOS,677762,Phone
TL-0320,search_item,2026-01-05T08:00:00.000000,WEB,877533,Battery
TL-0261,start_listing,2026-01-18T11:00:00.000000,Web,312327,Small Appliance
TL-0225,search_item,2026-02-03T01:00:00.000000,WEB,841566,Laptop
TL-0435,session_start,2026-01-27T00:00:00.000000,Web,217866,
TL-0394,session_start,2026-02-14T16:00:00.000000,WEB,853376,
TL-0186,session_start,2026-01-14T07:00:00.000000,Android,205050,
TL-0129,session_start,2026-01-14T15:00:00.000000,iOS,244960,
TL-0011,search_item,2026-02-05T23:00:00.000000,Android,310544,Phone
TL-0282,start_listing,2026-02-03T06:00:00.000000,Android,460729,Battery
TL-0071,session_start,2026-01-18T15:00:00.000000,Android,308437,
TL-0459,session_start,2026-02-04T15:00:00.000000,iOS,219640,
TL-0111,start_listing,2026-01-04T11:00:00.000000,iOS,367634,Laptop
TL-0021,start_listing,2026-01-02T17:00:00.000000,WEB,994001,Small Appliance
TL-0279,complete_listing,2026-01-12T05:00:00.000000,Web,497729,
TL-0090,start_listing,2026-01-20T12:00:00.000000,Web,160132,Phone
TL-0083,search_item,2026-01-17T20:00:00.000000,Web,454913,Small Appliance
TL-0074,search_item,2026-02-06T18:00:00.000000,WEB,190184,Battery
TL-0499,session_start,2026-01-03T21:00:00.000000,WEB,797916,
TL-0045,start_listing,2026-01-29T16:00:00.000000,WEB,835794,Battery
TL-0139,search_item,2026-01-31T07:00:00.000000,Web,572169,Laptop
TL-0215,complete_listing,2026-01-21T06:00:00.000000,iOS,572317,
TL-0042,session_start,2026-01-18T19:00:00.000000,WEB,657509,
TL-0214,start_listing,2026-01-20T16:00:00.000000,Web,580609,Small Appliance
TL-0384,search_item,2026-02-03T17:00:00.000000,WEB,428911,Small Appliance
TL-0272,start_listing,2026-01-20T04:00:00.000000,WEB,196648,Phone
TL-0326,session_start,2026-01-21T19:00:00.000000,Android,214970,
TL-0409,search_item,2026-01-25T19:00:00.000000,iOS,687541,Laptop
TL-0015,search_item,2026-01-10T23:00:00.000000,iOS,305123,Phone
TL-0228,start_listing,2026-02-06T00:00:00.000000,Web,985619,Small Appliance
TL-0046,search_item,2026-01-31T07:00:00.000000,WEB,870895,Small Appliance
TL-0499,search_item,2026-01-19T19:00:00.000000,Web,368305,Laptop
TL-0491,search_item,2026-01-10T20:00:00.000000,Web,596592,Laptop
TL-0073,session_start,2026-02-02T07:00:00.000000,Web,903357,
TL-0393,session_start,2026-01-10T19:00:00.000000,WEB,671375,
TL-0025,complete_listing,2026-02-14T14:00:00.000000,WEB,529989,
TL-0103,search_item,2026-02-11T15:00:00.000000,iOS,101809,Small Appliance
TL-0115,search_item,2026-01-12T21:00:00.000000,Android,599880,Phone
TL-0257,search_item,2026-02-09T03:00:00.000000,Web,619492,Battery
TL-0179,start_listing,2026-02-09T11:00:00.000000,Android,727228,Small Appliance
TL-0375,start_listing,2026-01-20T04:00:00.000000,iOS,684835,Laptop
TL-0317,complete_listing,2026-02-10T16:00:00.000000,Web,322754,
TL-0210,search_item,2026-02-04T00:00:00.000000,Web,584854,Phone
TL-0496,session_start,2026-01-07T04:00:00.000000,iOS,377774,
TL-0295,search_item,2026-02-15T14:00:00.000000,iOS,118915,Battery
TL-0427,search_item,2026-01-24T22:00:00.000000,Android,553107,Laptop
TL-0364,session_start,2026-01-04T04:00:00.000000,Web,121938,
TL-0182,search_item,2026-02-02T00:00:00.000000,WEB,988675,Laptop
TL-0101,start_listing,2026-01-04T08:00:00.000000,Web,446685,Small Appliance
TL-0227,start_listing,2026-02-01T12:00:00.000000,iOS,307302,Battery
TL-0135,search_item,2026-01-19T14:00:00.000000,Android,134649,Small Appliance
TL-0254,search_item,2026-01-13T20:00:00.000000,WEB,491559,Phone
TL-0150,search_item,2026-01-31T14:00:00.000000,iOS,149782,Laptop
TL-0225,start_listing,2026-01-17T17:00:00.000000,Android,166555,Laptop
TL-0346,start_listing,2026-02-02T12:00:00.000000,iOS,292006,Small Appliance
TL-0183,session_start,2026-01-10T20:00:00.000000,Web,814289,
TL-0468,search_item,2026-01-30T10:00:00.000000,Web,429198,Small Appliance
TL-0147,search_item,2026-02-04T08:00:00.000000,Web,947580,Laptop
TL-0006,session_start,2026-01-30T12:00:00.000000,WEB,211235,
TL-0030,session_start,2026-01-28T12:00:00.000000,Web,296280,
TL-0279,session_start,2026-01-16T03:00:00.000000,WEB,358071,
TL-0456,start_listing,2026-01-09T14:00:00.000000,Web,347296,Phone
TL-0278,session_start,2026-01-08T22:00:00.000000,Android,968620,
TL-0352,search_item,2026-01-19T11:00:00.000000,WEB,547396,Phone
TL-0141,session_start,2026-01-29T23:00:00.000000,Android,545538,
TL-0079,search_item,2026-02-04T04:00:00.000000,Web,789818,Small Appliance
TL-0149,start_listing,2026-01-04T14:00:00.000000,Web,522615,Laptop
TL-0352,session_start,2026-01-22T16:00:00.000000,WEB,736966,
TL-0173,search_item,2026-01-29T05:00:00.000000,Android,928491,Laptop
TL-0371,session_start,2026-02-07T13:00:00.000000,iOS,223717,
TL-0398,search_item,2026-01-31T18:00:00.000000,iOS,293625,Laptop
TL-0104,session_start,2026-01-04T15:00:00.000000,iOS,282047,
TL-0181,session_start,2026-02-13T06:00:00.000000,Android,363305,
TL-0305,start_listing,2026-02-08T01:00:00.000000,Web,657143,Laptop
TL-0415,complete_listing,2026-01-20T07:00:00.000000,WEB,867713,
TL-0351,search_item,2026-01-17T09:00:00.000000,WEB,899861,Laptop
TL-0355,start_listing,2026-02-01T06:00:00.000000,WEB,957696,Phone
TL-0106,session_start,2026-01-25T20:00:00.000000,WEB,560208,
TL-0249,start_listing,2026-01-04T08:00:00.000000,Android,949040,Small Appliance
TL-0092,start_listing,2026-01-24T10:00:00.000000,Web,533479,Laptop
TL-0274,session_start,2026-01-05T22:00:00.000000,iOS,717396,
TL-0377,complete_listing,2026-02-12T14:00:00.000000,WEB,993467,
TL-0337,complete_listing,2026-02-13T14:00:00.000000,Web,205781,
TL-0482,search_item,2026-01-01T08:00:00.000000,iOS,293116,Battery
TL-0265,session_start,2026-01-18T01:00:00.000000,Web,633519,
TL-0125,complete_listing,2026-01-08T10:00:00.000000,WEB,809489,
TL-0149,session_start,2026-01-20T07:00:00.000000,iOS,555803,
TL-0203,session_start,2026-01-16T00:00:00.000000,WEB,898749,
TL-0171,search_item,2026-01-09T04:00:00.000000,Android,732911,Phone
TL-0231,search_item,2026-01-25T00:00:00.000000,Android,372529,Small Appliance
TL-0304,session_start,2026-01-06T23:00:00.000000,Android,531089,
TL-0359,session_start,2026-02-07T21:00:00.000000,Web,220775,
TL-0471,complete_listing,2026-01-05T04:00:00.000000,WEB,384581,
TL-0451,session_start,2026-02-01T08:00:00.000000,Android,173546,
TL-0147,search_item,2026-02-11T20:00:00.000000,Web,587675,Laptop
TL-0309,session_start,2026-01-14T11:00:00.000000,Web,752315,
TL-0270,search_item,2026-02-05T01:00:00.000000,Android,254132,Small Appliance
TL-0289,start_listing,2026-01-14T01:00:00.000000,iOS,575579,Laptop
TL-0125,session_start,2026-01-04T18:00:00.000000,Web,793231,
TL-0255,session_start,2026-01-07T05:00:00.000000,iOS,991731,
TL-0373,start_listing,2026-01-02T03:00:00.000000,WEB,693347,Phone
TL-0485,complete_listing,2026-01-15T00:00:00.000000,WEB,528158,
TL-0126,session_start,2026-01-08T03:00:00.000000,Web,638498,
TL-0229,session_start,2026-01-01T13:00:00.000000,Android,968249,
TL-0269,complete_listing,2026-01-15T08:00:00.000000,Android,681457,
TL-0029,search_item,2026-01-23T11:00:00.000000,Web,715805,Laptop
TL-0433,session_start,2026-01-27T22:00:00.000000,Web,586262,
TL-0024,start_listing,2026-01-13T16:00:00.000000,Web,472968,Battery
TL-0079,complete_listing,2026-01-30T12:00:00.000000,WEB,162042,
TL-0201,start_listing,2026-02-01T07:00:00.000000,Web,756357,Phone
TL-0348,start_listing,2026-01-04T14:00:00.000000,iOS,964956,Small Appliance
TL-0398,search_item,2026-01-22T17:00:00.000000,WEB,129764,Battery
TL-0248,start_listing,2026-01-30T17:00:00.000000,iOS,253435,Small Appliance
TL-0423,session_start,2026-01-03T00:00:00.000000,WEB,991626,
TL-0129,search_item,2026-02-01T06:00:00.000000,Web,951581,Phone
TL-0080,search_item,2026-02-01T01:00:00.000000,iOS,808028,Laptop
TL-0094,session_start,2026-01-28T11:00:00.000000,iOS,335770,
TL-0452,search_item,2026-01-22T15:00:00.000000,Android,559414,Small Appliance
TL-0140,session_start,2026-02-12T00:00:00.000000,iOS,464636,
TL-0162,search_item,2026-02-14T07:00:00.000000,Web,491635,Laptop
TL-0155,session_start,2026-02-15T06:00:00.000000,Web,664992,
TL-0455,session_start,2026-02-12T13:00:00.000000,Android,924787,
TL-0458,session_start,2026-01-13T15:00:00.000000,Web,171670,
TL-0237,search_item,2026-02-03T20:00:00.000000,Web,189257,Battery
TL-0205,search_item,2026-01-18T12:00:00.000000,Web,412388,Phone
TL-0473,search_item,2026-01-18T16:00:00.000000,WEB,132700,Phone
TL-0402,session_start,2026-02-14T11:00:00.000000,Android,364243,
TL-0191,start_listing,2026-01-06T13:00:00.000000,Android,689119,Battery
TL-0291,complete_listing,2026-01-31T13:00:00.000000,iOS,187902,
TL-0181,search_item,2026-01-17T19:00:00.000000,Web,838314,Small Appliance
TL-0400,session_start,2026-01-31T14:00:00.000000,WEB,558886,
TL-0047,search_item,2026-01-04T04:00:00.000000,Web,812131,Laptop
TL-0294,session_start,2026-01-31T01:00:00.000000,iOS,868064,
TL-0389,start_listing,2026-01-29T06:00:00.000000,Web,479897,Small Appliance
TL-0165,session_start,2026-02-13T11:00:00.000000,Android,317692,
TL-0228,start_listing,2026-01-01T08:00:00.000000,iOS,854578,Phone
TL-0103,search_item,2026-01-11T09:00:00.000000,Android,596323,Small Appliance
TL-0175,session_start,2026-02-02T03:00:00.000000,Android,877698,
TL-0489,search_item,2026-01-03T00:00:00.000000,Web,633052,Laptop
TL-0482,session_start,2026-01-05T11:00:00.000000,WEB,127769,
TL-0152,session_start,2026-01-14T19:00:00.000000,WEB,678466,
TL-0129,session_start,2026-01-24T09:00:00.000000,Android,249745,
TL-0273,search_item,2026-02-02T09:00:00.000000,Web,719170,Small Appliance
TL-0192,session_start,2026-01-02T15:00:00.000000,WEB,900131,
TL-0259,complete_listing,2026-01-20T14:00:00.000000,Android,117302,
